Afstand,Vinkel
627.9358842291558 , 0
627.9633753294391 , 0
628.0071885449298 , 0
628.0716914987783 , 0
628.1287572935827 , 0
628.1932323475904 , 0
628.2567742186184 , 0
628.3280894980786 , 0
628.4216703428048 , 0
628.5337411433321 , 0
628.6404534037301 , 0
628.735082922968 , 0
628.8161026762555 , 0
628.9163423040477 , 0
629.0255409296664 , 0
629.1566773771509 , 0
629.2886497174068 , 0
629.4149375550471 , 0
629.5580979293997 , 0
629.7140915520839 , 0
629.8694805354148 , 0
630.0369722889832 , 0
630.1819448620113 , 0
630.3378471239303 , 0
630.4877871641035 , 0
630.6507916555001 , 0
630.8086166594836 , 0
630.9446584859867 , 0
631.066442228472 , 0
631.1692204102925 , 0
631.2578153088587 , 0
631.3676051420024 , 0
631.4559762619834 , 0
631.5372892709786 , 0
631.6354947877118 , 0
631.7508996150018 , 0
631.8885943933772 , 0
632.0352163551894 , 0
632.184276019532 , 0
632.3507990658084 , 0
632.5107513563689 , 0
632.6868881236844 , 0
632.8573171943508 , 0
633.0490221604155 , 0
633.2314036619534 , 0
633.4176305914684 , 0
633.6196982036621 , 0
633.817825758167 , 0
634.0143752067896 , 0
634.2071365698773 , 0
634.4017305251765 , 0
634.5836574230273 , 0
634.7499071872946 , 0
634.9305091667493 , 0
635.104348356551 , 0
635.2790374437571 , 0
635.4447024701917 , 0
635.6172828807485 , 0
635.8129258348526 , 0
636.0168797126428 , 0
636.1985679284646 , 0
636.359800077327 , 0
636.5158959943099 , 0
636.6845753908101 , 0
636.8327144209655 , 0
636.9659507999843 , 0
637.1226588715823 , 0
637.2937787656429 , 0
637.4852707800484 , 0
637.6850327004058 , 0
637.9062261898264 , 0
638.129967808509 , 0
638.3381673891622 , 0
638.5230885528258 , 0
638.7173224298022 , 0
638.9256082266047 , 0
639.1150727508715 , 0
639.2919856506489 , 0
639.4493574581167 , 0
639.6224178810163 , 0
639.8141691771912 , 0
640.0290998559688 , 0
640.2519348798513 , 0
640.4540858502778 , 0
640.663860323799 , 0
640.8917745737111 , 0
641.1130507603011 , 0
641.3503262496799 , 0
641.6058012645374 , 0
641.8547417348235 , 0
642.1034349927407 , 0
642.3760887820591 , 0
642.6270965235343 , 0
642.8589865570013 , 0
643.0871778142202 , 0
643.3007044063172 , 0
643.5005495459352 , 0
643.7042903179076 , 0
643.8924918183013 , 0
644.0770943674047 , 0
644.2753078047931 , 0
644.4735250141318 , 0
644.6548888425981 , 0
644.8345649457207 , 0
645.0003828600036 , 0
645.1796634553317 , 0
645.3370823382354 , 0
645.4832107337188 , 0
645.6396446675664 , 0
645.8080376098865 , 0
645.9694244745275 , 0
646.1099481101866 , 0
646.2653566307836 , 0
646.4418910494342 , 0
646.6401925549683 , 0
646.8302296288862 , 0
647.0428011943739 , 0
647.2376356114444 , 0
647.4348092150251 , 0
647.6436444832239 , 0
647.8601349216339 , 0
648.0982524346234 , 0
648.3473269929591 , 0
648.6044144252942 , 0
648.879591092926 , 0
649.1487238243112 , 0
649.4117843497553 , 0
649.6711495231735 , 0
649.9411343938972 , 0
650.2109352320617 , 0
650.4791653166151 , 0
650.7233712059908 , 0
650.9698305343212 , 0
651.2204190628255 , 0
651.4843719301283 , 0
651.737170269326 , 0
652.0122101585259 , 0
652.2769028949392 , 0
652.5665886045331 , 0
652.8710753076289 , 0
653.1839092566628 , 0
653.5214540033007 , 0
653.8543315682443 , 0
654.1952335464034 , 0
654.5242496061744 , 0
654.8665912309805 , 0
655.1912399627128 , 0
655.4969753351849 , 0
655.8191694694855 , 0
656.1519905495154 , 0
656.4701423188251 , 0
656.8056914980086 , 0
657.1244896221771 , 0
657.4273847168023 , 0
657.7289308227129 , 0
658.0388689064212 , 0
658.367128454192 , 0
658.6825090517332 , 0
659.015229405234 , 0
659.3411262007922 , 0
659.658457774904 , 0
659.984514736582 , 0
660.2952594429885 , 0
660.624826576569 , 0
660.9639959703823 , 0
661.3063541185471 , 0
661.6505693187446 , 0
661.9721738154836 , 0
662.277159489087 , 0
662.6002184376821 , 0
662.9403082772575 , 0
663.2678743245008 , 0
663.6190710902745 , 0
663.974263200968 , 0
664.3062610339196 , 0
664.6592695961721 , 0
665.0210493926796 , 0
665.3601824476475 , 0
665.7135898693491 , 0
666.0516353135822 , 0
666.380313015793 , 0
666.7304326569729 , 0
667.0810572540488 , 0
667.4344441678388 , 0
667.8012512150304 , 0
668.1515043050852 , 0
668.4946782111001 , 0
668.8246467583242 , 0
669.1560996939542 , 0
669.4793230387861 , 0
669.8037157887859 , 0
670.1524758410546 , 0
670.5024106113226 , 0
670.8673364591671 , 0
671.2437889880491 , 0
671.6109767868454 , 0
672.0006364006446 , 0
672.3816595490669 , 0
672.7533337679479 , 0
673.1094616775315 , 0
673.4534356512515 , 0
673.8012020142576 , 0
674.1246104048122 , 0
674.4502256978554 , 0
674.7597483966814 , 0
675.0539628205829 , 0
675.3577265810463 , 0
675.6612750044459 , 0
675.9436086550353 , 0
676.2100926261418 , 0
676.4812834590738 , 0
676.7706111309762 , 0
677.0566700741336 , 0
677.3188768828945 , 0
677.6052203169788 , 0
677.8786618593757 , 0
678.1339730648825 , 0
678.3932323113555 , 0
678.6371394117482 , 0
678.8658393232558 , 0
679.0951002119978 , 0
679.3006615869001 , 0
679.5049585737911 , 0
679.7127173190001 , 0
679.9405192619242 , 0
680.1794070996282 , 0
680.4127049677836 , 0
680.6569849635526 , 0
680.8780457392381 , 0
681.0947916897736 , 0
681.3239879191201 , 0
681.5556090199169 , 0
681.8101585194124 , 0
682.0817698738912 , 0
682.3684937520245 , 0
682.6635409076912 , 0
682.9373277059924 , 0
683.2331005185315 , 0
683.5471660647551 , 0
683.86980541798 , 0
684.2081564930172 , 0
684.5651138827511 , 0
684.9307444819393 , 0
685.2795565425744 , 0
685.6048161605455 , 0
685.9073337412661 , 0
686.2138599610083 , 0
686.5273538643286 , 0
686.8252680166391 , 0
687.1477921778921 , 0
687.4702171334258 , 0
687.7735983075224 , 0
688.0682381132843 , 0
688.3413834773315 , 0
688.6010260844841 , 0
688.8587865104637 , 0
689.1194488222345 , 0
689.3811320593425 , 0
689.662383815763 , 0
689.9269767255399 , 0
690.2109375168776 , 0
690.4861533410898 , 0
690.7596762514655 , 0
691.0260038909681 , 0
691.311410777437 , 0
691.6145524586129 , 0
691.9069095825629 , 0
692.2043147306956 , 0
692.4995207610679 , 0
692.8026773937945 , 0
693.1299550221356 , 0
693.4460018150494 , 0
693.7453450717996 , 0
694.0335966242494 , 0
694.2997798119494 , 0
694.5452526166067 , 0
694.8078092437187 , 0
695.0861611544169 , 0
695.3693706137833 , 0
695.6743099329914 , 0
695.9542961943608 , 0
696.2418020331629 , 0
696.5056871069213 , 0
696.792667993248 , 0
697.1035095051668 , 0
697.3921035084917 , 0
697.6973503124772 , 0
697.9894245643338 , 0
698.2641167336941 , 0
698.5206748852039 , 0
698.7732606574585 , 0
699.025082644376 , 0
699.2844085498137 , 0
699.5397768578447 , 0
699.7912450311146 , 0
700.0383554445876 , 0
700.2744967095152 , 0
700.5073392188665 , 0
700.7614472850803 , 0
700.9949733320104 , 0
701.2513790608451 , 0
701.4863199355366 , 0
701.7213862903654 , 0
701.9433742393046 , 0
702.1501218040412 , 0
702.3682450590596 , 0
702.5749989067898 , 0
702.79105180309 , 0
702.9876990382096 , 0
703.1818096987677 , 0
703.3873119201442 , 0
703.5914419860669 , 0
703.8096125463818 , 0
704.0479846987787 , 0
704.308452436479 , 0
704.5754867931788 , 0
704.8503483477595 , 0
705.1432403941463 , 0
705.4526811229226 , 0
705.7867865424164 , 0
706.1105403230729 , 0
706.4350231057616 , 0
706.7550796123761 , 0
707.0602048635315 , 0
707.3741852686777 , 0
707.670453180638 , 0
707.9559790244905 , 0
708.2415315118552 , 0
708.5502150903012 , 0
708.8722843685895 , 0
709.2178910574554 , 0
709.564547138884 , 0
709.898645867809 , 0
710.2275795974267 , 0
710.538572962194 , 0
710.8578077223582 , 0
711.1707125458448 , 0
711.4750797148138 , 0
711.7921787002649 , 0
712.1272379955827 , 0
712.4839837397029 , 0
712.860336412181 , 0
713.2247372023476 , 0
713.5695712015602 , 0
713.8950506223435 , 0
714.224672849255 , 0
714.547099870847 , 0
714.8716362444787 , 0
715.1842105819396 , 0
715.5110632787289 , 0
715.8271177157485 , 0
716.1381595390736 , 0
716.4620669874305 , 0
716.7626105698146 , 0
717.062751052934 , 0
717.382761286002 , 0
717.6855115594034 , 0
717.9827908199765 , 0
718.2918458020695 , 0
718.5799437531408 , 0
718.8847709451732 , 0
719.1891085400487 , 0
719.4964022073582 , 0
719.8101066715193 , 0
720.1333899281765 , 0
720.470066423364 , 0
720.8259322777194 , 0
721.1843947611499 , 0
721.5547181343627 , 0
721.9130730050249 , 0
722.271779742486 , 0
722.6106064872496 , 0
722.9329556796785 , 0
723.2469434922207 , 0
723.557497649812 , 0
723.8829316957421 , 0
724.202952603097 , 0
724.5292278308149 , 0
724.8422031089187 , 0
725.1538589286807 , 0
725.4510851356027 , 0
725.7194390048774 , -1
725.9786931163951 , -1
726.20372705725 , -1
726.3924237539459 , -1
726.5690459725013 , -1
726.689693211687 , -1
726.7854875864394 , -1
726.8495340885255 , -1
726.8620884099997 , -1
726.8612535533617 , -1
726.8139401526283 , -1
726.71763475381 , -1
726.5966999746167 , -1
726.4425429597195 , -1
726.25780193931 , -1
726.0516675769412 , -1
725.8337939624118 , -1
725.5905380034959 , -1
725.3038545017399 , -1
724.9804889418429 , -1
724.616993326736 , -1
724.2105527829624 , -1
723.7647231870487 , -1
723.2714624127334 , -1
722.7291055187211 , -1
722.1284643234362 , -1
721.5051905458324 , -1
720.8422364737112 , -1
720.1311691317107 , -1
719.3740394977389 , -1
718.5799723400594 , -1
717.7517231875726 , -1
716.8689839738789 , -1
715.960003271761 , -1
714.998977112426 , -1
714.0288888352791 , -1
713.0355660729002 , -1
712.0018140007742 , -1
710.9230164833378 , -1
709.8083712213935 , -1
708.680978857553 , -1
707.5053113379686 , -1
706.2779320738134 , -1
705.0223957534868 , -1
703.7577329383487 , -1
702.47236158923 , -1
701.2060370279472 , 0
699.9418486406231 , 0
698.6789704832566 , 0
697.4212247937278 , 0
696.1781782169271 , 0
694.9373408532438 , 0
693.7208975015877 , 0
692.4873952477262 , 0
691.2720803856765 , 1
690.1015077697202 , 1
688.9654495625599 , 1
687.8583862854347 , 1
686.7659090568216 , 1
685.7019929968882 , 1
684.6607183515863 , 1
683.6572970811294 , 1
682.6903500429644 , 1
681.7666467398077 , 1
680.8610492919006 , 1
680.0035779773816 , 1
679.1854604676215 , 1
678.3819117596573 , 1
677.6113536404979 , 1
676.8628971228604 , 1
676.1425322704085 , 1
675.4776747579964 , 1
674.8231480300719 , 1
674.2062270660853 , 1
673.646002530929 , 1
673.0974967721185 , 1
672.5655208186686 , 1
672.0524907341049 , 1
671.5814514918259 , 1
671.1537668288427 , 1
670.7670062702414 , 1
670.4305878258738 , 1
670.133199534789 , 1
669.8910818865671 , 1
669.667485632737 , 1
669.4564952070372 , 1
669.2775330532539 , 1
669.1188536105703 , 1
668.9713298113267 , 1
668.8729758560992 , 1
668.7992443917238 , 1
668.7816071409824 , 1
668.7983478249381 , 1
668.8433866336421 , 1
668.9375578255248 , 1
669.0602826876164 , 1
669.2138013570714 , 1
669.4042946839604 , 1
669.6177073097282 , 1
669.8542086029479 , 1
670.1410057471127 , 1
670.4565014585368 , 1
670.8053995297931 , 1
671.1925357617891 , 1
671.6004757913195 , 1
672.028408078591 , 1
672.4995181385019 , 1
673.0080132909832 , 1
673.566271268646 , 1
674.1449455569153 , 1
674.7515069733136 , 1
675.3905508843465 , 1
676.0762227691207 , 1
676.7845649129315 , 1
677.5030033907775 , 1
678.2736139353398 , 1
679.0675903112564 , 1
679.9053058029361 , 1
680.7847949908926 , 1
681.6849464266829 , 1
682.6385842113832 , 1
683.5757756295743 , 0
684.5348874995979 , 0
685.5023206289894 , 0
686.4767251762238 , 0
687.4108214575551 , -1
688.2705590460521 , -2
689.0591958803108 , -2
689.7554555631702 , -3
690.3576081049949 , -3
690.845984944782 , -3
691.2499668595696 , -3
691.5699512685267 , -3
691.7997673219364 , -3
691.9506314608757 , -3
692.0209909639728 , -3
691.9833638931841 , -3
691.8226700432526 , -3
691.5868160479429 , -3
691.2448133748459 , -3
690.7841654296632 , -3
690.2336729942274 , -3
689.5951737736399 , -3
688.861809909157 , -3
688.0266541282449 , -3
687.0922750458839 , -3
686.0664042066805 , -3
684.9461986090428 , -3
683.7345075901743 , -3
682.4440097971956 , -3
681.0349654591159 , -3
679.5264114409874 , -3
677.9169660955412 , -3
676.1886172414702 , -3
674.3599375776547 , -3
672.4384991973825 , -3
670.4415485383056 , -3
668.3966976564174 , -2
666.2754611317484 , -2
664.1038020122402 , -2
661.8416987772182 , -2
659.5205582850288 , -2
657.1417906595653 , -1
654.7307827474089 , -1
652.3204860854079 , 0
649.9197163762268 , 0
647.5184948850813 , 0
645.1286881225599 , 1
642.78740947122 , 2
640.49937216477 , 2
638.2996609869674 , 2
636.2115175099202 , 3
634.2251816912465 , 3
632.3370637949739 , 3
630.5563907208949 , 3
628.8704885751542 , 3
627.269755667788 , 3
625.7905692555997 , 3
624.4351507972918 , 3
623.1768799630454 , 3
622.00682715193 , 3
620.9514761523624 , 3
620.001865528236 , 3
619.1365653859528 , 3
618.3740105279795 , 3
617.7355895689094 , 3
617.190614731268 , 3
616.7558002278795 , 3
616.4151904049879 , 3
616.1837294950235 , 3
616.0721362623308 , 3
616.0390620537071 , 3
616.1048875864001 , 3
616.2900432958402 , 3
616.5863170305188 , 3
617.0039884940907 , 3
617.5299051043977 , 3
618.1673906372283 , 3
618.88670706281 , 3
619.7140325122468 , 3
620.6261701168835 , 3
621.6595462280782 , 3
622.7977703206816 , 3
624.0244354800633 , 3
625.3692850131586 , 3
626.8117984965153 , 3
628.3411322921359 , 3
629.9616482301965 , 3
631.6644335275282 , 3
633.4600921648964 , 3
635.3018391100339 , 2
637.1914782365163 , 2
639.1712866925684 , 2
641.2079959030269 , 2
643.2958080093412 , 2
645.4162094523973 , 1
647.574023268797 , 1
649.7454644193484 , 1
651.9368996562298 , 0
654.1419284116423 , 0
656.3325699673969 , 0
658.5000824615136 , 0
660.6489882050118 , 0
662.7699962892799 , -1
664.8337849644795 , -1
666.869214525356 , -1
668.8788640774923 , -1
670.8493798131051 , -1
672.805158402713 , -1
674.7364658886894 , -1
676.6209369779283 , -1
678.4548467471741 , -1
680.2499331947726 , -1
682.0274509073462 , -1
683.7473858554314 , -1
685.4541040718505 , -1
687.1162794713747 , -1
688.7493895422257 , -1
690.3556629802434 , -1
691.9255827082937 , -1
693.453778274797 , -1
694.9549861850817 , -1
696.4408215656804 , -1
697.9012124347522 , -1
699.3393218845879 , -1
700.7596592039699 , -1
702.1553205094996 , -1
703.5271129953953 , -1
704.8485775712022 , -1
706.1454959409331 , -1
707.3853365938705 , -1
708.5891281367503 , -1
709.7605621001021 , -1
710.9025488504943 , -1
712.0003508939226 , -1
713.0583729889781 , -1
714.0761110561964 , -1
715.084943085139 , -1
716.0660691458975 , -1
716.9909940145615 , -1
717.862336654108 , -1
718.6908812039984 , -1
719.497852065893 , -1
720.250598578117 , -1
720.9694592120593 , -1
721.6508935395011 , -1
722.2854802059976 , -1
722.8623904500319 , -1
723.3697366978564 , -2
723.7923762761201 , -2
724.1500320963186 , -2
724.4374955511445 , -2
724.6805325676673 , -2
724.8460167685367 , -2
724.9233931121488 , -2
724.9100956401238 , -2
724.8382220354007 , -2
724.6788007510037 , -2
724.4301287559452 , -2
724.1256653853039 , -2
723.7430588678837 , -2
723.3154991151076 , -2
722.8379128274577 , -2
722.2781132496814 , -2
721.6385274368506 , -2
720.919460945604 , -2
720.112944316675 , -2
719.2304031238729 , -2
718.2615391450881 , -2
717.2305817108951 , -2
716.108479676206 , -2
714.9412798500006 , -2
713.7267769237725 , -2
712.4788504769156 , -1
711.2157671411492 , -1
709.8968368490174 , -1
708.5379428746131 , -1
707.2010810514494 , 0
705.8610110554478 , 0
704.5459037836298 , 0
703.2104700003264 , 0
701.8648211133161 , 0
700.5412580601383 , 0
699.2298484533263 , 0
697.8966156837585 , 0
696.5386035695168 , 0
695.1944871160135 , 0
693.8618427992767 , 0
692.5210206840997 , 0
691.1774849290722 , 0
689.8197491729885 , 0
688.484905159178 , 0
687.1329821512243 , 0
685.7946840204378 , 0
684.4702348316124 , 0
683.1502336651307 , 0
681.8141606734039 , 0
680.4890932553352 , 0
679.1590764539945 , 0
677.8401356017282 , 0
676.5079902629213 , 0
675.1794422959771 , 0
673.8344545542902 , 0
672.4919564319457 , 0
671.133427360555 , 0
669.7958223789536 , 0
668.4434973045094 , 0
667.1040554377408 , 0
665.7772510485356 , 0
664.464877545848 , 0
663.1556340969539 , 0
661.8426469103719 , 0
660.5268892531097 , 0
659.2171947857092 , 0
657.8869084179182 , 0
656.5608595966797 , 0
655.2514555636341 , 0
653.9495572281636 , 0
652.6621842117586 , 0
651.3929287752567 , 0
650.1263257034376 , 0
648.8656221097069 , 0
647.5824388203163 , 0
646.3181113710941 , 0
645.0537225517633 , 0
643.7947085262823 , 0
642.556691214474 , 0
641.3153531625107 , 0
640.0675566240377 , 0
638.8164009813813 , 0
637.5884619555218 , 0
636.3854691161877 , 0
635.1978583429611 , 0
633.993076396717 , 0
632.7792744925106 , 0
631.5890377927886 , 0
630.3974542268586 , 0
629.208134489333 , 0
628.0258805124348 , 0
626.8280893362607 , 0
625.6198526789385 , 0
624.4343027561031 , 0
623.2657709972277 , 0
622.1027250721821 , 0
620.9363504990457 , 0
619.7522349509015 , 0
618.5753988503604 , 0
617.3737575353433 , 0
616.1928581101961 , 0
614.989593915334 , 0
613.7695774278264 , 0
612.55960607662 , 0
611.3269255722829 , 0
610.0884542014346 , 0
608.8372428915187 , 0
607.6043363578323 , 0
606.3882425743168 , 0
605.1617693946848 , 0
603.9593704897555 , 0
602.7671193799617 , 0
601.5544298336802 , 0
600.3172495670456 , 0
599.0970166049518 , 0
597.8898496782915 , 0
596.6855834129553 , 0
595.4590368376664 , 0
594.2506486943951 , 0
593.0185416767894 , 0
591.7629821422664 , 0
590.5166068619885 , 0
589.2883537614441 , 0
588.0353886663826 , 0
586.7700425858341 , 0
585.5146007420138 , 0
584.234650308517 , 0
582.9609093572335 , 0
581.7013697229 , 0
580.4431494705275 , 0
579.1765118782151 , 0
577.9334801090422 , 1
576.7227450739525 , 1
575.5581331347555 , 1
574.4107953749129 , 1
573.2926845311138 , 1
572.2279727176683 , 1
571.1740608186443 , 1
570.1450720966787 , 1
569.1666241645358 , 1
568.2447999959144 , 1
567.379052529868 , 1
566.531210365774 , 1
565.7325341001242 , 1
564.9840379607535 , 1
564.2609371817277 , 1
563.5776032274592 , 1
562.9094542135156 , 1
562.2919475657542 , 1
561.7241178793388 , 1
561.1659615273196 , 1
560.6347833129762 , 1
560.1211182252451 , 1
559.6516060368713 , 1
559.190881437951 , 1
558.7717488413989 , 1
558.3869373413173 , 1
558.0512506210333 , 1
557.735912350207 , 1
557.4694516198782 , 1
557.227906932204 , 1
557.0066212557109 , 1
556.8323081562163 , 1
556.6722524033233 , 1
556.5509396701661 , 1
556.4447231377322 , 1
556.3724501305301 , 1
556.353898620805 , 1
556.349539733961 , 1
556.4025336875537 , 1
556.5122710731322 , 1
556.6766462404585 , 1
556.8679821033514 , 1
557.0708328371112 , 1
557.2930245136625 , 1
557.5279485817795 , 1
557.8164022685288 , 1
558.1300002017189 , 1
558.478301736145 , 1
558.8771471870667 , 1
559.3188429509912 , 1
559.7808083506936 , 1
560.2855629259767 , 1
560.8376012525973 , 1
561.4450026166094 , 1
562.069769308329 , 1
562.7300700268976 , 1
563.4174536924259 , 1
564.1296494287387 , 1
564.8578664738721 , 1
565.6116842277737 , 1
566.4077839297178 , 1
567.2166942241406 , 1
568.0419129740599 , 1
568.9186565307737 , 1
569.8249602133028 , 1
570.7439018396282 , 1
571.6824746930401 , 1
572.6391611801954 , 1
573.6162701703183 , 1
574.6410565179464 , 1
575.686916483858 , 1
576.7651883078959 , 1
577.8536821863879 , 1
578.9692595701472 , 1
580.0890669187622 , 0
581.1948741618253 , 0
582.3189656033575 , 0
583.4218659192258 , 0
584.538085592372 , 0
585.6648702318453 , 0
586.8155720746754 , 0
587.9533068362053 , 0
589.0749788764698 , -1
590.1644520749085 , -1
591.2277424786478 , -1
592.2543869732793 , -1
593.2396454542645 , -1
594.1742825039494 , -1
595.0759156814346 , -1
595.9476261739064 , -1
596.7629881994172 , -1
597.5659695617514 , -1
598.3164654558715 , -1
599.0235108632445 , -1
599.6994480964382 , -1
600.3190550453621 , -1
600.9056709896817 , -1
601.4709452973134 , -1
602.0227540852557 , -1
602.5374441928152 , -1
603.0372453276983 , -1
603.4997235265118 , -1
603.9292113838505 , -1
604.3465468991144 , -1
604.7358826450936 , -1
605.0720500116119 , -1
605.3840578685957 , -1
605.6641442774362 , -1
605.8931145707581 , -1
606.0928898975943 , -1
606.2789256587938 , -1
606.4549918968238 , -1
606.6197211445162 , -1
606.7498687385422 , -1
606.8251931724902 , -1
606.8634395132216 , -1
606.8627181219777 , -1
606.8482791828833 , -1
606.8128536911412 , -1
606.7284934436307 , -1
606.6004162884346 , -1
606.4399307316605 , -1
606.229976196603 , -1
605.9971735255154 , -1
605.7476004499413 , -1
605.4714092999812 , -1
605.1713281234933 , -1
604.8235691636283 , -1
604.4450372142621 , -1
604.0434362773547 , -1
603.6164114901907 , -1
603.1454109998539 , -1
602.6401330373885 , -1
602.1163033811039 , -1
601.5656238357774 , -1
600.974635227636 , -1
600.3712668113726 , -1
599.7149258453246 , -1
599.0395236125157 , 0
598.3840410525768 , 0
597.7111851976541 , 0
597.0537107585706 , 1
596.4477287508688 , 1
595.8509000904648 , 1
595.2774596529867 , 1
594.7416505013978 , 1
594.2344326547089 , 1
593.7566466910587 , 1
593.3305011579047 , 1
592.9318337758802 , 1
592.5587467848355 , 1
592.2163113538599 , 1
591.9154248091482 , 1
591.6603624680179 , 1
591.4635170668881 , 1
591.3219266002537 , 1
591.2361086964708 , 1
591.1989981767662 , 1
591.2125158187708 , 1
591.2703088130626 , 1
591.3504725501533 , 1
591.4634893444256 , 1
591.5970934070616 , 1
591.7831675108444 , 1
592.0090399557898 , 1
592.2707470536895 , 1
592.5855281029536 , 1
592.9368723690255 , 1
593.3119308478003 , 1
593.7417769728743 , 1
594.2169507618845 , 1
594.7299452291029 , 1
595.2899638511774 , 1
595.8585693568382 , 1
596.4499383840855 , 1
597.0865853212147 , 1
597.7556088590054 , 1
598.4374178299927 , 1
599.1707208735519 , 1
599.9506932411219 , 1
600.752588057624 , 1
601.5682087535216 , 1
602.4409439901016 , 1
603.3392146666363 , 1
604.2273849434042 , 0
605.1369413358798 , 0
606.0556672776794 , 0
606.9554075718163 , 0
607.844583221392 , 0
608.7480046088658 , 0
609.6335618245123 , 0
610.5411004606946 , 0
611.4341464821073 , 0
612.3032931431906 , 0
613.1593392348636 , 0
614.0392691051422 , 0
614.9189048850297 , 0
615.8089353432309 , 0
616.7037298959904 , 0
617.6225032957584 , 0
618.5189213948402 , 0
619.4102222278623 , 0
620.2802544619061 , 0
621.1283369742498 , 0
621.9935146713366 , 0
622.8619231205836 , 0
623.7060918027112 , 0
624.5544398543085 , 0
625.396655463288 , 0
626.2587307945798 , 0
627.1003565683155 , 0
627.9389445387043 , 0
628.7574038712004 , 0
629.5961664857274 , 0
630.4265852308977 , 0
631.2606326947121 , 0
632.1110948160034 , 0
632.9694904805712 , 0
633.852502227577 , 0
634.7314092401624 , 0
635.6226676214214 , 0
636.5133306054806 , 0
637.4155418726685 , 0
638.3220565159386 , 0
639.2491029828773 , 0
640.1890542410629 , 0
641.1131194139415 , 0
642.0375898768442 , 0
642.9836278684556 , 0
643.931971540066 , 0
644.8735258385303 , 0
645.8116565818743 , 0
646.7281902489782 , 0
647.6476922179082 , 0
648.5652759365141 , 0
649.4966752168873 , 0
650.4037606272699 , 0
651.3217820476649 , 0
652.2498133620883 , 0
653.1901714002071 , 0
654.1109069889665 , 0
655.016971580206 , 0
655.936167710305 , 0
656.8762541363495 , 0
657.8205987323112 , 0
658.741645161421 , 0
659.6671123343223 , 0
660.6054646312468 , 0
661.5442873754835 , 0
662.4842672220923 , 0
663.4378308129119 , 0
664.3871727423679 , 0
665.3359065819868 , 0
666.288258514386 , 0
667.2234929651288 , 0
668.1594071308174 , 0
669.1103820320756 , 0
670.0524792944957 , 0
671.0161973096193 , 0
671.9745816936364 , 0
672.9118412405358 , 0
673.8568492768718 , 0
674.8190777913732 , 0
675.7813308948056 , 0
676.7662779519492 , 0
677.7533594028757 , 0
678.7481347895155 , 0
679.7183801064431 , 0
680.7026579329593 , 0
681.6674702440101 , 0
682.5742080466031 , -1
683.4714644184735 , -1
684.3212830452846 , -1
685.1343024120459 , -1
685.9157909774513 , -1
686.6653663705446 , -1
687.3966194094529 , -1
688.0731276704836 , -1
688.7412656179025 , -1
689.3874099591293 , -1
690.0182819292266 , -1
690.639100284804 , -1
691.2188897165776 , -1
691.7648922069919 , -1
692.2873193872713 , -1
692.7617124935143 , -1
693.1852825072551 , -1
693.5875107446084 , -1
693.9547379963896 , -1
694.3134836129088 , -1
694.634925034142 , -1
694.9171142714897 , -1
695.1612325379124 , -1
695.3721973615784 , -1
695.5580447297225 , -1
695.7232070286777 , -1
695.8767589671085 , -1
695.97899880212 , -1
696.0625270528199 , -1
696.1016122890777 , -1
696.1099538301715 , -1
696.0944755538219 , -1
696.0448393823017 , -1
695.9451558451916 , -1
695.8261203882522 , -1
695.6793952807348 , -1
695.4913024532802 , -1
695.2458652536964 , -1
694.9650112978238 , -1
694.6510435268982 , -1
694.3254755463392 , -1
693.9679494396787 , -1
693.5586489471881 , -1
693.1387284801307 , -1
692.6661166912507 , -1
692.1616518785014 , -1
691.634270248833 , -1
691.0716274250955 , -1
690.5011455838986 , 0
689.9446446896168 , 0
689.4083779555143 , 0
688.8473921769853 , 0
688.2983455284528 , 0
687.7487542206526 , 0
687.2145239797968 , 0
686.6669514878123 , 0
686.0980917785962 , 0
685.5529482474111 , 0
685.0050889636481 , 0
684.437832380332 , 0
683.8629881240921 , 0
683.2755037468247 , 0
682.684954470923 , 0
682.0798945678811 , 0
681.4652312053655 , 0
680.8733578602422 , 0
680.3047702411295 , 0
679.7573317322768 , 0
679.2053322952202 , 0
678.635544328383 , 0
678.0563068180921 , 0
677.4937011920231 , 0
676.9312090492786 , 0
676.3767792452177 , 0
675.8302936895029 , 0
675.2741934708372 , 0
674.7274800567891 , 0
674.168174075706 , 0
673.6330265497792 , 0
673.0853159670669 , 0
672.5377575945497 , 0
672.0126799981965 , 0
671.5098424766131 , 0
671.02183623588 , 0
670.51696083461 , 0
670.0276281186664 , 0
669.5544613429734 , 0
669.0768031721975 , 0
668.6115435022676 , 0
668.1549418445132 , 0
667.6889822362556 , 0
667.2220252158688 , 0
666.736416891686 , 0
666.2364343727307 , 0
665.7199017733361 , 0
665.1966215614099 , 0
664.6652960275148 , 0
664.1534106365151 , 0
663.6398002921275 , 0
663.12739270789 , 0
662.6110514039896 , 0
662.0785201494413 , 0
661.5439863791332 , 0
661.0189296434143 , 0
660.5158997496034 , 0
660.035088045312 , 0
659.5623930581834 , 0
659.0899142342141 , 0
658.6139470489759 , 0
658.1584505572617 , 0
657.7239828909715 , 0
657.306630253899 , 0
656.8795194067726 , 0
656.46811338097 , 0
656.0370715005837 , 0
655.6182810122566 , 0
655.2240346772778 , 0
654.8502492702472 , 0
654.4626763584641 , 0
654.070041692356 , 0
653.6825077818411 , 0
653.3196343176671 , 0
652.9684286909466 , 0
652.602047493377 , 0
652.2532983749392 , 0
